file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\bridge\LogEventAdapter.java,org.apache.log4j.bridge.LogEventAdapter,class,8,20,12,8,24,2,0,25,0,0.55,0.79532164,0.79532164,20,2,19,1,0,0,19,0,0,0,2,1,0,2,0,0,2,0,4,83,22,0,3,1,0,6,0,7,1,7,1,0,0,0,117,1,1
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\builders\appender\SyslogAppenderBuilder.java,org.apache.log4j.builders.appender.SyslogAppenderBuilder,class,18,19,1,18,18,2,0,52,9,0.6851852,0.16666667,0.16666667,6,0,4,2,0,0,4,0,0,0,9,9,0,9,0,0,8,0,5,97,3,0,3,0,0,11,6,32,1,33,3,0,0,1,76,1,1
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\test\java\org\apache\log4j\CustomConsoleAppender.java,org.apache.log4j.CustomConsoleAppender,class,6,6,0,6,17,4,0,0,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,6,0,11,0,11,1,0,0,0,43,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\xml\XmlConfiguration.java,org.apache.log4j.xml.XmlConfiguration,class,35,63,28,35,125,6,0,114,85,0.92641103,0.23809524,0.35238096,31,1,15,16,0,0,15,0,0,0,32,30,7,23,2,0,32,0,31,586,26,2,19,11,2,91,4,128,13,123,4,1,3,9,267,1,39
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\helpers\PatternConverter.java,org.apache.log4j.helpers.PatternConverter,class,3,12,9,3,14,1,12,5,6,0.68,0.1,0.1,5,0,2,0,3,0,5,1,0,0,5,1,1,0,0,4,0,0,0,47,1,2,2,0,2,6,10,12,4,9,3,0,0,0,79,1025,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\varia\FallbackErrorHandler.java,org.apache.log4j.varia.FallbackErrorHandler,class,7,8,1,7,12,1,0,12,22,0.75,0.10714286,0.21428572,8,0,8,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,9,46,0,1,2,0,0,17,1,5,7,5,2,0,0,0,84,1,8
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\builders\appender\EnhancedRollingFileAppenderBuilder.java,org.apache.log4j.builders.appender.EnhancedRollingFileAppenderBuilder,class,17,18,1,17,32,2,0,57,11,0.7121212,0.16666667,0.16666667,6,0,4,2,0,0,4,0,0,0,11,11,0,11,0,0,11,0,7,154,7,0,5,0,0,21,4,47,5,48,3,0,0,2,89,1,5
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\AppenderSkeleton.java,org.apache.log4j.AppenderSkeleton,class,9,21,12,9,22,1,8,3,147,0.887218,0.07017544,0.07017544,19,0,17,0,2,0,19,1,2,2,7,0,0,0,7,0,0,0,0,82,7,0,3,0,2,0,0,11,0,7,1,0,1,0,55,1025,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\test\java\org\apache\log4j\helpers\DateLayoutTest.java,org.apache.log4j.helpers.DateLayoutTest,class,7,8,1,7,23,5,0,17,253,0.0,0.0,0.0,23,0,21,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,8,119,1,0,0,0,1,25,13,23,0,23,0,0,1,0,66,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\builders\appender\FileAppenderBuilder.java,org.apache.log4j.builders.appender.FileAppenderBuilder,class,15,16,1,15,16,2,0,39,10,0.8,0.0,0.0,5,0,4,1,0,0,4,0,0,0,1,1,0,1,0,0,1,0,4,76,4,0,1,0,0,3,1,21,0,21,3,0,0,1,68,1,1
